Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Aaron Scheffer","SEA",0,0,1.9285701148372958,4,0,0,0,0,0,,,4.2,24,6,5,1,0,3,0,1,0,0,4,"Aaron Scheffer",1011534,150125
"Jonathan Johnson","TEX",0,0,15,1,0,0,0,0,0,,,3,21,9,5,5,0,2,0,1,0,0,3,"Jonathan Johnson",59,150282
"Damaso Marte","SEA",0,1,9.346157617119047,5,0,0,0,0,0,,,8.2,47,16,9,9,3,6,0,0,0,0,3,"Damaso Marte",247,150122
"Jay Tessmer","NYY",0,0,14.850001416206496,6,0,0,0,0,0,,,6.2,41,16,11,11,1,4,2,1,0,0,3,"Jay Tessmer",851,136585
"Doug Davis","TEX",0,0,33.7500472740001,2,0,0,0,0,0,,,2.2,20,12,10,10,3,0,0,0,0,0,3,"Doug Davis",1244,150277
"Chad Durbin","KCR",0,0,0,1,0,0,0,0,0,,,2.1,9,1,0,0,0,1,0,0,1,0,3,"Chad Durbin",1442,239795
"Lance Carter","KCR",0,1,5.0625012069943445,6,0,0,0,0,0,,,5.1,21,3,3,3,2,3,0,0,0,0,3,"Lance Carter",1592,238796
"Richard Barker","CHC",0,0,7.200005493168254,5,0,0,0,0,0,,,5,25,6,4,4,0,4,1,0,1,0,3,"Richard Barker",1000548,150030
"Brent Billingsley","FLA",0,0,16.434786015963766,8,0,0,0,0,0,,,7.2,42,11,14,14,3,10,0,2,1,0,3,"Brent Billingsley",1000967,150358
"Dan Carlson","ARI",0,0,9,2,0,0,0,0,0,,,4,18,5,4,4,0,0,0,0,0,0,3,"Dan Carlson",1001959,112004
"Rick Greene","CIN",0,0,4.7647032094264254,1,0,0,0,0,0,,,5.2,25,7,4,3,2,1,0,0,0,0,3,"Rick Greene",1005010,214294
"Felipe Lira","DET",0,0,10.800011072170165,2,0,0,0,0,0,,,3.1,20,7,5,4,2,2,0,0,0,0,3,"Felipe Lira",1007649,117809
"Jeff McCurry","HOU",0,1,15.750019714260937,5,0,0,0,0,0,,,4,25,11,8,7,1,2,0,0,0,0,3,"Jeff McCurry",1008440,118623
"Jim Morris","TBD",0,0,5.7857150739554095,5,0,0,0,0,0,,,4.2,21,3,3,3,1,2,0,1,0,0,3,"Jim Morris",1009213,242062
"Marc Pisciotta","KCR",0,2,8.640001318359577,8,0,0,0,0,0,,,8.1,42,9,8,8,1,10,0,0,1,1,3,"Marc Pisciotta",1010369,120599
"Rob Radlosky","MIN",0,1,12.461532519416709,7,0,0,0,0,0,,,8.2,45,15,12,12,7,4,0,1,1,0,3,"Rob Radlosky",1010642,218094
"Roberto Rivera","SDP",1,2,3.8571467983519674,12,0,0,0,0,0,,,7,30,6,4,3,1,3,0,0,1,0,3,"Roberto Rivera",1011006,469394
"Mike Romano","TOR",0,0,11.812500704079909,3,0,0,0,0,0,,,5.1,28,8,8,7,1,5,0,0,1,0,3,"Mike Romano",1011167,237334
"Joe Slusarski","HOU",0,0,0,3,0,0,0,0,0,,,3.2,15,1,0,0,0,3,1,0,0,0,3,"Joe Slusarski",1012071,122330
"Jordan Zimmerman","SEA",0,0,7.875005163255739,12,0,0,0,0,0,,,8,41,14,8,7,0,4,0,1,1,0,3,"Jordan Zimmerman",1014447,150131
"Alan Benes","STL",0,0,0,2,0,0,0,0,0,,,2,7,2,0,0,0,0,0,0,0,0,2,"Alan Benes",265,110853
"Nerio Rodriguez","TOR",0,1,13.5,2,0,0,0,0,0,,,2,10,2,3,3,2,2,0,0,0,0,2,"Nerio Rodriguez",403,121361
"Luis Vizcaino","OAK",0,0,5.400005536085082,1,0,0,0,0,0,,,3.1,16,3,2,2,1,3,0,0,1,0,2,"Luis Vizcaino",714,150430
"Tony Armas","MON",0,1,1.5,1,1,1,0,0,0,,,6,28,8,4,1,0,2,1,0,2,0,2,"Tony Armas",761,150393
"Tanyon Sturtze","CHW",0,0,0,1,1,1,0,0,0,,,6,22,4,0,0,0,2,0,0,0,0,2,"Tanyon Sturtze",1230,122915
"Matt Franco","NYM",0,0,13.500003218651585,2,0,0,0,0,0,,,1.1,10,3,2,2,1,3,0,0,0,0,2,"Matt Franco",1499,114376
"David Cortes","ATL",0,0,4.909091760304496,4,0,0,0,0,0,,,3.2,18,3,3,2,0,4,0,0,2,0,2,"David Cortes",1798,233694
"Beiker Graterol","DET",0,1,15.75,1,1,0,0,0,0,,,4,20,4,7,7,3,4,1,0,0,0,2,"Beiker Graterol",1004957,150194
"Jeff Kubenka","LAD",0,1,11.739116075601817,6,0,0,0,0,0,,,7.2,42,13,12,10,1,4,0,0,0,0,2,"Jeff Kubenka",1007189,136606
"Steve Mintz","ANA",0,0,3.6,3,0,0,0,0,0,,,5,23,8,2,2,1,2,0,0,0,0,2,"Steve Mintz",1008987,119179
"Todd Rizzo","CHW",0,2,6.750007040806008,3,0,0,0,0,0,,,1.1,12,4,2,1,0,3,1,0,0,0,2,"Todd Rizzo",1011010,134266
"Clint Sodowsky","STL",0,1,15.631597385533913,3,1,0,0,0,0,,,6.1,39,15,11,11,1,6,0,0,0,0,2,"Clint Sodowsky",1012262,122519
"Sean Spencer","SEA",0,0,21.600046863657585,2,0,0,0,0,0,,,1.2,12,5,4,4,0,3,0,0,0,0,2,"Sean Spencer",1012327,211686
"Bob Wolcott","BOS",0,0,8.10000772476933,4,0,0,0,0,0,,,6.2,29,8,6,6,1,3,0,1,0,0,2,"Bob Wolcott",1014184,124504
"Mike Buddie","NYY",0,0,4.500009119529132,2,0,0,0,0,0,,,2,9,3,1,1,1,0,0,0,0,0,1,"Mike Buddie",678,133322
"Jeff D'Amico","MIL",0,0,0,1,0,0,0,0,0,,,1,4,1,0,0,0,0,0,0,0,0,1,"Jeff D'Amico",871,113026
"Erik Hiljus","DET",0,0,5.192304073708703,6,0,0,0,0,0,,,8.2,35,7,5,5,2,5,0,0,0,0,1,"Erik Hiljus",919,150195
"Keith Osik","PIT",0,0,36,1,0,0,0,0,0,,,1,8,2,4,4,0,2,0,1,0,0,1,"Keith Osik",1001,120092
"Rick DeHart","MON",0,0,21.600008239749236,3,0,0,0,0,0,,,1.2,14,6,4,4,2,3,1,0,0,0,1,"Rick DeHart",1723,113204
"Brian Falkenborg","BAL",0,0,0,2,0,0,0,0,0,,,3,12,2,0,0,0,2,0,0,0,0,1,"Brian Falkenborg",1859,237346
"Wade Boggs","TBD",0,0,6.750016696792419,1,0,0,0,0,0,,,1.1,7,3,1,1,0,0,0,0,0,0,1,"Wade Boggs",1001124,111153
"Jim Dougherty","PIT",0,0,9,2,0,0,0,0,0,,,2,12,3,3,2,0,3,0,0,0,0,1,"Jim Dougherty",1003429,113494
"Gary Gaetti","CHC",0,0,18,1,0,0,0,0,0,,,1,6,2,2,2,1,1,0,0,0,0,1,"Gary Gaetti",1004422,114508
"Curtis King","STL",0,0,18,2,0,0,0,0,0,,,1,6,3,2,2,0,0,0,0,0,1,1,"Curtis King",1006926,117076
"Mark Leiter","SEA",0,0,6.750001609325793,2,0,0,0,0,0,,,1.1,6,2,1,1,0,0,0,0,0,0,1,"Mark Leiter",1007501,117653
"Kurt Miller","CHC",0,0,18,4,0,0,0,0,0,,,3,17,6,6,6,1,3,0,0,0,0,1,"Kurt Miller",1008913,119092
"Gary Rath","MIN",0,1,11.571430147910819,5,1,0,0,0,0,,,4.2,25,6,6,6,1,5,0,0,2,1,1,"Gary Rath",1010708,133320
"Willis Roberts","DET",0,0,13.500033393584838,1,0,0,0,0,0,,,1.1,8,3,4,2,0,0,0,1,0,0,0,"Willis Roberts",167,150199
"Gary Glover","TOR",0,0,0,1,0,0,0,0,0,,,1,3,0,0,0,0,1,0,0,0,0,0,"Gary Glover",234,150474
"Kirk Bullinger","BOS",0,0,4.500004827981407,4,0,0,0,0,0,,,2,9,2,1,1,0,2,0,0,0,0,0,"Kirk Bullinger",552,136580
"Chad Bradford","CHW",0,0,19.636367041217984,3,0,0,0,0,0,,,3.2,24,9,8,8,1,5,0,0,1,0,0,"Chad Bradford",904,136268
"Vicente Padilla","ARI",0,1,16.87502363700005,5,0,0,0,0,0,,,2.2,19,7,5,5,1,3,0,0,0,0,0,"Vicente Padilla",964,218894
"Ken Ray","KCR",1,0,8.735300978167684,13,0,0,0,0,0,,,11.1,57,23,12,11,2,6,0,1,0,0,0,"Ken Ray",1986,150208
"Rafael Carmona","SEA",1,0,7.941182707425169,9,0,0,0,0,0,,,11.1,57,18,11,10,3,9,1,0,0,0,0,"Rafael Carmona",1001971,112015
"Mike Cather","ATL",1,0,10.125002413988689,4,0,0,0,0,0,,,2.2,13,5,3,3,2,1,0,0,0,0,0,"Mike Cather",1002082,112134
"Joe Davenport","CHW",0,0,0,3,0,0,0,0,0,,,1.2,7,1,0,0,0,2,0,0,0,0,0,"Joe Davenport",1003018,220094
"Tony Fossas","NYY",0,0,36.00003862385125,5,0,0,0,0,0,,,1,10,6,4,4,1,1,1,0,0,0,0,"Tony Fossas",1004242,114325
"Ed Giovanola","SDP",0,0,0,1,0,0,0,0,0,,,1.1,7,1,0,0,0,2,0,0,0,0,0,"Ed Giovanola",1004745,114831
"Corey Lee","TEX",0,1,27,1,0,0,0,0,0,,,1,6,2,3,3,1,1,0,0,0,0,0,"Corey Lee",1007451,150287
"Eric Ludwick","TOR",0,0,27,1,0,0,0,0,0,,,1,8,3,3,3,0,2,0,0,0,0,0,"Eric Ludwick",1007816,117984
"Jason Rakers","CLE",0,0,4.5,1,0,0,0,0,0,,,2,9,2,1,1,1,1,0,0,0,0,0,"Jason Rakers",1010660,132680
"Paul Wagner","CLE",1,0,4.153850572353752,3,0,0,0,0,0,,,4.1,24,5,4,2,0,3,0,2,0,0,0,"Paul Wagner",1013490,123789
