Name,Team,W,L,ERA,G,GS,QS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,NameASCII,PlayerId,MLBAMID
"Guillermo Mota","MON",1,3,5.25503544059846,53,0,0,0,0,0,,,49.2,212,51,30,29,9,18,1,1,1,0,31,"Guillermo Mota",1467,150407
"Bobby Witt","ARI",4,1,4.7769239004407416,14,7,2,0,0,0,,,43.1,193,36,23,23,6,25,1,3,2,0,31,"Bobby Witt",1014170,124492
"Travis Miller","MIN",1,4,4.808220936895217,45,0,0,0,0,0,,,48.2,216,54,30,26,5,20,1,1,1,0,30,"Travis Miller",742,119124
"Troy Brohawn","ARI",2,3,4.925677326145823,59,0,0,0,0,1,,,49.1,220,55,27,27,5,23,2,1,2,0,30,"Troy Brohawn",1110,150151
"Dave Borkowski","DET",0,2,6.370785834196087,15,0,0,0,0,0,,,29.2,135,30,21,21,5,15,3,3,0,0,30,"Dave Borkowski",2002,150185
"Charles Nagy","CLE",5,6,6.398104576271853,15,13,3,0,0,0,,,70.1,325,102,53,50,10,20,1,0,2,0,29,"Charles Nagy",397,119640
"David Riske","CLE",2,0,1.9756099858644516,26,0,0,0,0,1,,,27.1,118,20,7,6,3,18,3,2,1,0,29,"David Riske",402,228594
"T.J. Mathews","- - -",1,1,4.300886661746212,30,0,0,0,0,1,,,37.2,164,39,20,18,4,12,3,0,1,0,29,"T.J. Mathews",567,118421
"Grant Roberts","NYM",1,0,3.807692587022971,16,0,0,0,0,0,,,26,110,24,11,11,2,8,1,0,0,1,29,"Grant Roberts",894,150241
"Mike Venafro","TEX",5,5,4.800002136231419,70,0,0,0,0,4,,,60,266,54,35,32,2,28,4,7,3,0,29,"Mike Venafro",943,150291
"Vicente Padilla","PHI",3,1,4.23529364245991,23,0,0,0,0,0,,,34,144,36,18,16,1,12,0,0,1,0,29,"Vicente Padilla",964,218894
"Rodney Myers","SDP",1,2,5.3239446631314085,37,0,0,0,0,1,,,47.1,211,53,31,28,6,20,0,4,2,0,29,"Rodney Myers",1511,119629
"Ryan Kohlmeier","BAL",1,2,7.30327811762715,34,1,0,0,0,6,,,40.2,188,48,33,33,13,19,2,2,2,0,29,"Ryan Kohlmeier",1007082,332792
"Johan Santana","MIN",1,0,4.740458705473849,15,4,0,0,0,0,,,43.2,195,50,25,23,6,16,0,3,3,0,28,"Johan Santana",755,276371
"Felix Heredia","CHC",2,2,6.171429916693533,48,0,0,0,0,0,,,35,165,45,27,24,6,16,1,2,3,0,28,"Felix Heredia",1304,115803
"Sun-Woo Kim","BOS",0,2,5.832001423828473,20,2,1,0,0,0,,,41.2,201,54,27,27,1,21,5,4,5,0,27,"Sun-Woo Kim",197,279615
"Danny Patterson","DET",5,4,3.061855429277288,60,0,0,0,0,1,,,64.2,258,64,24,22,4,12,5,4,2,0,27,"Danny Patterson",485,120285
"Jeff Austin","KCR",0,0,5.538460725863423,21,0,0,0,0,0,,,26,117,27,17,16,4,14,2,1,3,0,27,"Jeff Austin",587,406953
"Rick Ankiel","STL",1,2,7.125,6,6,0,0,0,0,,,24,124,25,21,19,7,25,0,3,5,0,27,"Rick Ankiel",1142,150449
"Bret Prinz","ARI",4,1,2.634146586548092,46,0,0,0,0,9,,,41,174,33,13,12,4,19,1,1,1,1,27,"Bret Prinz",1474,400092
"Chris Brock","PHI",3,0,4.132656278537266,24,0,0,0,0,0,,,32.2,147,35,16,15,6,15,2,2,2,0,26,"Chris Brock",130,111496
"Casey Fossum","BOS",3,2,4.87217996202541,13,7,0,0,0,0,,,44.1,197,44,26,24,4,20,1,6,1,1,26,"Casey Fossum",188,407154
"Jason Jennings","COL",4,1,4.57627177820649,7,7,4,1,1,0,,,39.1,174,42,21,20,2,19,0,1,1,0,26,"Jason Jennings",434,407298
"Ryan Jensen","SFG",1,2,4.251968823227831,10,7,2,0,0,0,,,42.1,193,44,21,20,5,25,0,4,2,0,26,"Ryan Jensen",1117,276528
"Mike James","STL",1,2,5.210527361925499,40,0,0,0,0,0,,,38,173,43,24,22,5,17,2,5,3,0,26,"Mike James",1453,116480
"Mark Leiter","MIL",2,1,3.749999403953647,20,3,1,0,0,0,,,36,149,32,16,15,6,8,2,2,3,0,26,"Mark Leiter",1007501,117653
"Troy Mattes","MON",3,3,6,8,8,2,0,0,0,,,45,207,51,33,30,9,21,2,4,6,0,26,"Troy Mattes",1008252,400111
"Mark Lukasiewicz","ANA",0,2,6.044779044798773,24,0,0,0,0,0,,,22.1,98,21,17,15,6,9,2,2,2,0,25,"Mark Lukasiewicz",21,400081
"Erik Sabel","ARI",3,2,4.383117643129014,42,0,0,0,0,0,,,51.1,218,57,26,25,8,12,3,3,1,0,25,"Erik Sabel",1517,219294
"Paxton Crawford","BOS",3,0,4.75,8,7,4,0,0,0,,,36,161,40,19,19,3,13,0,2,2,0,25,"Paxton Crawford",1002747,275929
"Mike Morgan","ARI",1,0,4.2631570388077105,31,1,0,0,0,0,,,38,168,45,20,18,2,17,4,0,2,0,24,"Mike Morgan",67,119374
"Matt Ginter","CHW",1,0,5.218488231384571,20,0,0,0,0,0,,,39.2,167,34,23,23,2,14,2,7,2,0,24,"Matt Ginter",233,215197
"Ron Mahay","CHC",0,0,2.6129035473366455,17,0,0,0,0,0,,,20.2,86,14,6,6,4,15,1,0,1,0,24,"Ron Mahay",290,118158
"Ryan Drese","CLE",1,2,3.4363636959485784,9,4,1,0,0,0,,,36.2,149,32,15,14,2,15,2,1,0,0,24,"Ryan Drese",379,400181
"Josh Beckett","FLA",2,2,1.5,4,4,4,0,0,0,,,24,99,14,9,4,3,11,0,1,1,0,24,"Josh Beckett",510,277417
"Ryan Vogelsong","- - -",0,5,6.749999381028745,15,2,0,0,0,0,,,34.2,164,39,31,26,6,20,1,2,2,0,24,"Ryan Vogelsong",1011,285064
"Luther Hackman","STL",1,2,4.289718096824683,35,0,0,0,0,1,,,35.2,149,28,18,17,7,14,0,2,1,1,24,"Luther Hackman",1155,235097
"Mike Lincoln","PIT",2,1,2.677687047845876,31,0,0,0,0,0,,,40.1,168,34,16,12,3,11,0,4,2,0,24,"Mike Lincoln",1457,150221
"Gregg Olson","LAD",0,1,8.027029095992294,28,0,0,0,0,0,,,24.2,120,26,24,22,4,20,1,0,1,0,24,"Gregg Olson",1009791,120002
"Jose Silva","PIT",3,3,6.750002011657361,26,0,0,0,0,0,,,32,140,35,24,24,6,9,1,0,0,0,23,"Jose Silva",354,122231
"Mike Magnante","OAK",3,1,2.7650616388747444,65,0,0,0,0,0,,,55.1,223,50,23,17,7,13,3,1,3,0,23,"Mike Magnante",929,118141
"Cliff Politte","PHI",2,3,2.4230788783930017,23,0,0,0,0,0,,,26,109,24,8,7,2,8,3,1,1,0,23,"Cliff Politte",967,131700
"Al Reyes","LAD",2,1,3.8571426660541355,19,0,0,0,0,1,,,25.2,120,28,13,11,3,13,1,1,0,1,23,"Al Reyes",1005,121099
"John Riedling","CIN",1,1,2.4059421388613393,29,0,0,0,0,1,,,33.2,136,22,9,9,1,14,0,2,5,0,23,"John Riedling",1515,150180
"Jorge Julio","BAL",1,1,3.7968748868443107,18,0,0,0,0,0,,,21.1,99,25,13,9,2,9,0,1,1,0,22,"Jorge Julio",148,406402
"Brian Reith","CIN",0,7,7.809916124278278,9,8,1,0,0,0,,,40.1,192,56,37,35,13,16,0,2,1,0,22,"Brian Reith",347,367944
"Nate Cornejo","DET",4,4,7.382813600124956,10,10,2,0,0,0,,,42.2,217,63,38,35,10,28,4,3,1,0,22,"Nate Cornejo",462,407074
"Mike Buddie","MIL",0,1,3.88799988134766,31,0,0,0,0,2,,,41.2,174,34,20,18,2,17,2,4,3,0,22,"Mike Buddie",678,133322
"Brett Tomko","SEA",3,1,5.1923072161759585,11,4,0,0,0,0,,,34.2,164,42,24,20,9,15,2,0,1,0,22,"Brett Tomko",1056,123387
"Chad Zerbe","SFG",3,0,3.923077690530961,27,1,0,0,0,0,,,39,162,41,21,17,3,10,0,1,2,0,22,"Chad Zerbe",1140,345792
"Jesse Orosco","LAD",0,1,3.9375025816278697,35,0,0,0,0,0,,,16,69,17,7,7,3,7,1,0,0,0,21,"Jesse Orosco",667,120051
"John Bale","BAL",1,0,3.0375005069375884,14,0,0,0,0,0,,,26.2,113,18,14,9,2,17,0,1,1,0,21,"John Bale",864,150469
"Brian Meadows","KCR",1,6,6.973509052919671,10,10,2,0,0,0,,,50.1,224,73,41,39,12,12,2,1,1,0,21,"Brian Meadows",998,132785
"Bobby Munoz","MON",0,4,5.142857142857143,15,7,3,0,0,0,,,42,193,53,25,24,6,21,1,2,2,0,21,"Bobby Munoz",1009326,119528
"John Parrish","BAL",1,2,6.136366296406788,16,1,0,0,0,0,,,22,107,22,17,15,5,17,1,3,1,0,20,"John Parrish",160,332292
"Bill Pulsipher","- - -",0,0,6.000001811981749,37,0,0,0,0,0,,,30,146,36,23,20,5,21,0,3,1,0,20,"Bill Pulsipher",842,120802
"Lance Painter","- - -",1,1,6.517245022779181,23,0,0,0,0,0,,,29,139,38,22,21,7,18,2,1,0,0,20,"Lance Painter",1675,120183
"Pete Schourek","BOS",1,5,4.4505504766622535,33,0,0,0,0,0,,,30.1,137,35,19,15,4,15,3,1,0,0,20,"Pete Schourek",1011608,121860
"Darwin Cubillan","MON",0,0,4.101265723765271,29,0,0,0,0,0,,,26.1,121,31,13,12,1,12,1,0,1,0,19,"Darwin Cubillan",771,319114
"Joey Eischen","MON",0,1,4.853933000365954,24,0,0,0,0,0,,,29.2,131,29,17,16,4,16,1,1,1,0,19,"Joey Eischen",774,113784
"Jeremy Fikac","SDP",2,0,1.3670885745884238,23,0,0,0,0,0,,,26.1,99,15,6,4,2,5,1,1,0,0,19,"Jeremy Fikac",1031,407235
"David Lundquist","SDP",0,1,5.949152734696751,17,0,0,0,0,0,,,19.2,86,20,13,13,1,7,1,1,2,1,19,"David Lundquist",1046,150326
"Matt Perisho","DET",2,3,5.720341941881053,30,4,0,0,0,0,,,39.1,186,54,29,25,5,14,1,4,0,0,19,"Matt Perisho",1423,120419
"Jaret Wright","CLE",2,2,6.517241379310345,7,7,1,0,0,0,,,29,140,36,22,21,2,22,0,0,1,1,18,"Jaret Wright",415,124605
"Hideki Irabu","MON",0,2,4.8599990730287415,3,3,1,0,0,0,,,16.2,74,22,9,9,3,3,0,0,0,0,18,"Hideki Irabu",1255,116400
"Scott MacRae","CIN",0,1,4.021277982868554,24,0,0,0,0,0,,,31.1,136,33,15,14,0,8,0,2,1,0,18,"Scott MacRae",1007935,407133
"Sean Douglass","BAL",2,1,5.311476240232537,4,4,1,0,0,0,,,20.1,94,21,12,12,3,11,0,1,1,1,17,"Sean Douglass",133,346868
"Roy Smith","CLE",0,0,6.061224961668128,9,0,0,0,0,0,,,16.1,80,16,14,11,3,13,1,2,0,0,17,"Roy Smith",407,400123
"Jason Grilli","FLA",2,2,6.074999275803652,6,5,1,0,0,0,,,26.2,115,30,18,18,6,11,0,2,0,0,17,"Jason Grilli",521,276351
"Carlos Hernández","HOU",1,0,1.0188677411947176,3,3,2,0,0,0,,,17.2,70,11,2,2,1,7,0,0,2,0,17,"Carlos Hernandez",560,400056
"Adam Johnson","MIN",1,2,8.28,7,4,1,0,0,0,,,25,119,32,25,23,6,13,0,5,1,0,17,"Adam Johnson",733,407053
"Josh Fogg","CHW",0,0,2.025001062155327,11,0,0,0,0,0,,,13.1,53,10,3,3,0,3,1,1,0,0,17,"Josh Fogg",989,150319
"Kevin Walker","SDP",0,0,3.0000011920933694,16,0,0,0,0,0,,,12,49,5,4,4,0,8,2,0,0,1,17,"Kevin Walker",1060,276526
"Hipolito Pichardo","BOS",2,1,4.932692669552486,30,0,0,0,0,0,,,34.2,159,42,23,19,3,10,3,5,3,0,17,"Hipolito Pichardo",1472,120539
"Tony Cogan","KCR",0,4,5.837840696772324,39,0,0,0,0,0,,,24.2,119,32,17,16,7,13,0,5,1,0,17,"Tony Cogan",1002395,400309
"Pete Harnisch","CIN",1,3,6.367925444970105,7,7,1,0,0,0,,,35.1,172,48,29,25,9,17,0,1,2,0,17,"Pete Harnisch",1005374,115487
"Rick Bauer","BAL",0,5,4.636363636363637,6,6,3,0,0,0,,,33,143,35,22,17,7,9,0,1,0,0,16,"Rick Bauer",125,407400
"Kelly Wunsch","CHW",2,1,7.656718161675333,33,0,0,0,0,0,,,22.1,105,21,19,19,4,9,1,6,0,0,16,"Kelly Wunsch",259,279823
"Chad Paronto","BAL",1,3,5.000002472490191,24,0,0,0,0,0,,,27,128,33,24,15,5,11,0,1,1,0,16,"Chad Paronto",399,406301
"Manny Aybar","CHC",2,1,6.352943493009046,17,1,0,0,0,0,,,22.2,113,28,19,16,5,17,0,2,2,0,16,"Manny Aybar",1107,110403
"Scott Eyre","TOR",1,2,3.4468113781394654,17,0,0,0,0,2,,,15.2,66,15,6,6,1,7,2,1,2,0,16,"Scott Eyre",1300,113961
"Tim Crabtree","TEX",0,5,6.557141606467349,21,0,0,0,0,4,,,23.1,117,37,18,17,3,14,2,1,3,0,16,"Tim Crabtree",1002715,112775
"Kevin Foster","TEX",0,1,6.6226431777703,9,0,0,0,0,0,,,17.2,82,21,14,13,2,10,0,3,1,0,16,"Kevin Foster",1004251,114334
"Mike Judd","- - -",1,1,5.2758616785941035,12,3,0,0,0,0,,,29,137,34,24,17,4,15,0,1,1,0,16,"Mike Judd",1006639,116781
"Allen McDill","BOS",0,0,5.522727512131063,15,0,0,0,0,0,,,14.2,64,13,9,9,2,7,1,1,0,0,16,"Allen McDill",1008453,118637
"Eddie Oropesa","PHI",1,0,4.7368421052631575,30,0,0,0,0,0,,,19,87,16,10,10,1,17,6,0,1,0,15,"Eddie Oropesa",69,400280
"Armando Reynoso","ARI",1,6,5.978572243087257,9,9,3,0,0,0,,,46.2,207,58,32,31,13,13,2,4,1,0,15,"Armando Reynoso",72,121117
"Jim Parque","CHW",0,3,8.035714285714286,5,5,0,1,0,0,,,28,132,36,26,25,7,10,1,2,0,0,15,"Jim Parque",250,133220
"Tim Drew","CLE",0,2,7.9714285714285715,8,6,1,0,0,0,,,35,173,51,39,31,9,16,0,4,5,0,15,"Tim Drew",380,282328
"Ryan Glynn","TEX",1,5,7.043478114843822,12,9,2,0,0,0,,,46,219,59,38,36,7,26,1,0,5,0,15,"Ryan Glynn",686,150281
"Dan Kolb","TEX",0,0,4.695653731521517,17,0,0,0,0,0,,,15.1,70,15,8,8,2,10,1,0,3,0,15,"Dan Kolb",1257,150285
"Lorenzo Barcelo","CHW",1,0,4.714288283368946,17,0,0,0,0,0,,,21,96,24,13,11,1,8,2,1,1,0,15,"Lorenzo Barcelo",1435,150311
"Willie Blair","DET",1,4,10.499998748302609,9,4,1,0,0,0,,,24,121,38,30,28,3,11,3,3,0,1,15,"Willie Blair",1001033,111060
"Rocky Coppinger","MIL",1,0,6.750000189332407,8,3,0,0,0,0,,,22.2,104,24,17,17,5,15,0,1,2,0,15,"Rocky Coppinger",1002604,112662
"Brian Rose","- - -",0,3,7.448273412680326,10,3,0,0,0,0,,,29,138,41,24,24,7,14,1,0,7,0,15,"Brian Rose",1011201,121450
"Mike Koplove","ARI",0,1,3.6000013732915397,9,0,0,0,0,0,,,10,50,8,7,4,1,9,1,2,1,0,14,"Mike Koplove",63,407377
"Benito Baez","FLA",0,0,13.499992183281112,8,0,0,0,0,0,,,9.1,55,22,14,14,3,6,0,0,0,0,14,"Benito Baez",1000408,407299
"Junior Herndon","SDP",2,6,6.328125518630301,12,8,3,0,0,0,,,42.2,201,55,34,30,5,25,5,3,1,0,14,"Junior Herndon",1005716,400146
"Chris Peters","MON",2,4,7.548386632341777,13,6,0,0,0,0,,,31,149,47,26,26,7,15,1,2,4,0,14,"Chris Peters",1010225,120454
"Luis Pineda","DET",0,1,4.909091760304496,16,0,0,0,0,0,,,18.1,82,16,10,10,2,14,2,0,0,0,13,"Luis Pineda",346,400079
"Kevin Olsen","FLA",0,0,1.2,4,2,1,0,0,0,,,15,56,11,2,2,0,2,1,0,0,0,13,"Kevin Olsen",533,407485
"Todd Williams","NYY",1,0,4.695653731521517,15,0,0,0,0,0,,,15.1,82,22,9,8,1,9,2,2,0,0,13,"Todd Williams",805,124343
"Matt DeWitt","TOR",0,2,3.789473684210526,16,0,0,0,0,0,,,19,87,22,8,8,2,10,5,1,2,0,13,"Matt DeWitt",1028,150451
"Brett Jodie","- - -",0,2,6.394737644539085,8,3,0,0,0,0,,,25.1,109,26,18,18,10,13,1,0,1,0,13,"Brett Jodie",1006415,407093
"Rusty Meacham","TBD",1,3,5.603774391573692,24,0,0,0,0,0,,,35.1,158,39,24,22,3,10,0,2,2,0,13,"Rusty Meacham",1008702,118887
"Matt Mantei","ARI",0,0,2.57142892175796,8,0,0,0,0,2,,,7,31,6,2,2,2,4,0,0,2,0,12,"Matt Mantei",64,118256
"Dan Wheeler","TBD",1,0,8.660380475163182,13,0,0,0,0,0,,,17.2,87,30,17,17,3,5,0,0,1,1,12,"Dan Wheeler",120,235095
"Will Ohman","CHC",0,1,7.714291810021059,11,0,0,0,0,0,,,11.2,54,14,10,10,2,6,0,0,2,0,12,"Will Ohman",296,349193
"Jose Rijo","CIN",0,0,2.1176477716045734,13,0,0,0,0,0,,,17,80,19,6,4,2,9,2,0,1,1,12,"Jose Rijo",349,121206
"Denny Stark","SEA",1,1,9.204543459514388,4,3,0,0,0,0,,,14.2,68,21,15,15,5,4,0,0,0,0,12,"Denny Stark",452,150128
"Tom Martin","NYM",1,0,10.058822400842285,14,0,0,0,0,0,,,17,85,23,22,19,4,10,2,1,0,0,12,"Tom Martin",1219,118353
"Bobby Seay","TBD",1,1,6.230771516202602,12,0,0,0,0,0,,,13,58,13,11,9,3,5,1,1,1,0,12,"Bobby Seay",1225,150144
"Russ Springer","ARI",0,0,7.1320764983665175,18,0,0,0,0,1,,,17.2,79,20,16,14,5,4,0,0,2,0,12,"Russ Springer",1652,122620
"Kyle Peterson","MIL",1,2,5.522726075708633,3,2,0,0,0,0,,,14.2,68,19,10,9,3,4,2,0,0,0,12,"Kyle Peterson",1010235,150081
"J.B. Miadich","ANA",0,0,4.499999570846598,11,0,0,0,0,0,,,10,41,6,5,5,2,8,0,0,1,0,11,"J.B. Miadich",23,400082
"Jonathan Johnson","TEX",0,0,9.58064810865098,5,0,0,0,0,0,,,10.1,53,13,11,11,2,7,1,1,0,0,11,"Jonathan Johnson",59,150282
"Nick Neugebauer","MIL",1,1,7.5,2,2,0,0,0,0,,,6,30,6,5,5,1,6,0,0,0,0,11,"Nick Neugebauer",698,400302
"Justin Duchscherer","TEX",1,1,12.27272461268585,5,2,0,0,0,0,,,14.2,76,24,20,20,5,4,0,4,1,0,11,"Justin Duchscherer",910,407113
"Kevin Tolar","DET",0,0,6.750007040806008,9,0,0,0,0,0,,,10.2,50,7,8,8,0,13,1,0,1,0,11,"Kevin Tolar",1009,342792
"Ed Vosberg","PHI",0,0,2.84210754563787,18,0,0,0,0,0,,,12.2,46,8,4,4,0,3,0,0,0,1,11,"Ed Vosberg",1426,123756
"Mike Fyhrie","- - -",0,2,3.15,18,0,0,0,0,0,,,20,81,18,7,7,1,8,0,0,0,0,11,"Mike Fyhrie",1447,114499
"Matt Blank","MON",2,2,5.161766208012648,5,4,0,0,0,0,,,22.2,104,23,14,13,5,13,1,2,0,0,11,"Matt Blank",1001053,150397
"Jeff Brantley","TEX",0,1,5.142856675751398,18,0,0,0,0,0,,,21,94,26,12,12,5,9,1,0,1,0,11,"Jeff Brantley",1001358,111397
"Joe Slusarski","- - -",0,1,9.000002145767724,12,0,0,0,0,0,,,16,76,25,16,16,4,4,0,0,0,0,11,"Joe Slusarski",1012071,122330
"Marc Wilkins","PIT",0,1,6.750000495177085,14,0,0,0,0,0,,,17.1,80,22,13,13,2,8,1,1,2,0,11,"Marc Wilkins",1013959,124270
"Alan Benes","STL",2,0,7.363636682841418,9,1,1,0,0,0,,,14.2,68,14,12,12,5,12,0,0,0,0,10,"Alan Benes",265,110853
"Brian Fuentes","SEA",1,1,4.628571680808568,10,0,0,0,0,0,,,11.2,47,6,6,6,2,8,0,3,1,0,10,"Brian Fuentes",429,150118
"Jason Middlebrook","SDP",2,1,5.1206905602985175,4,3,2,0,0,0,,,19.1,85,18,11,11,6,10,1,1,0,0,10,"Jason Middlebrook",1048,276525
"Willie Banks","BOS",0,0,0.8437497485429798,5,0,0,0,0,0,,,10.2,42,5,4,1,0,4,0,0,1,1,10,"Willie Banks",1434,110536
"Adrian Hernandez","NYY",0,3,3.6818181818181817,6,3,1,0,0,0,,,22,91,15,10,9,7,10,1,2,4,0,10,"Adrian Hernandez",1504,406324
"Matt Whiteside","ATL",0,1,7.163265863789606,13,0,0,0,0,0,,,16.1,81,23,14,13,5,7,1,1,2,0,10,"Matt Whiteside",1956,124209
"Mike Johnson","MON",0,0,4.764705214121031,10,0,0,0,0,0,,,11.1,50,13,6,6,3,4,0,2,2,0,10,"Mike Johnson",1006487,116611
"Bret Saberhagen","BOS",1,2,6,3,3,1,0,0,0,,,15,64,19,11,10,3,0,0,1,0,0,10,"Bret Saberhagen",1011355,121604
"J.D. Smart","TEX",1,2,6.456522676129108,15,0,0,0,0,0,,,15.1,68,19,11,11,3,4,0,0,1,0,10,"J.D. Smart",1012081,150412
"Wayne Franklin","HOU",0,0,6.749998927116565,11,0,0,0,0,0,,,12,60,17,9,9,4,9,0,0,0,0,9,"Wayne Franklin",557,276356
"Scott Linebrink","HOU",0,0,2.6129033061889926,9,0,0,0,0,0,,,10.1,44,6,4,3,0,6,0,2,1,0,9,"Scott Linebrink",564,276530
"Jeff Williams","LAD",2,1,6.287671561446076,15,1,0,0,0,0,,,24.1,109,26,18,17,5,17,1,1,1,0,9,"Jeff Williams",674,237796
"Jason Standridge","TBD",0,0,4.655175016270844,9,1,1,0,0,0,,,19.1,87,19,10,10,5,14,1,0,0,0,9,"Jason Standridge",1229,285075
"Pasqual Coco","TOR",1,0,4.395349812030751,7,1,0,0,0,0,,,14.1,63,12,8,7,0,6,0,2,0,0,9,"Pasqual Coco",1294,277412
"Gary Knotts","FLA",0,1,6,2,1,0,0,0,0,,,6,28,7,4,4,1,1,0,2,0,0,9,"Gary Knotts",1428,276352
"John Frascatore","TOR",1,0,2.2040818042429557,12,0,0,0,0,0,,,16.1,69,16,4,4,4,4,1,0,0,0,9,"John Frascatore",1004304,114388
"Rich Loiselle","PIT",0,1,11.49999878141628,18,0,0,0,0,1,,,18,101,28,24,23,3,17,4,4,3,0,9,"Rich Loiselle",1007711,117874
"Ramon Martinez","PIT",0,2,8.617019528121233,4,4,0,0,0,0,,,15.2,77,16,15,15,4,16,0,2,1,0,9,"Ramon Martinez",1008193,118378
"Alan Mills","BAL",1,1,9.642859113460087,15,0,0,0,0,0,,,14,73,20,15,15,6,11,3,2,0,0,9,"Alan Mills",1008949,119142
"Frankie Rodriguez","CIN",0,0,11.423081532034391,7,0,0,0,0,0,,,8.2,47,16,12,11,1,5,2,0,2,0,9,"Frankie Rodriguez",1011106,121355
"Scott Winchester","CIN",0,2,4.500001430511929,12,1,0,0,0,0,,,24,105,29,19,12,7,4,3,3,0,0,9,"Scott Winchester",1014120,124441
"Damian Moss","ATL",0,0,3.0000003178914727,5,1,0,0,0,0,,,9,41,3,3,3,1,9,0,0,1,0,8,"Damian Moss",107,150305
"Adam Bernero","DET",0,0,7.297293535545176,5,0,0,0,0,0,,,12.1,56,13,13,10,4,4,0,1,1,0,8,"Adam Bernero",460,333293
"Tony Fiore","- - -",0,1,5.586207263960165,7,0,0,0,0,0,,,9.2,41,9,6,6,0,3,0,1,1,0,8,"Tony Fiore",726,150106
"Justin Atchley","CIN",0,0,6.096776631819701,15,0,0,0,0,0,,,10.1,48,12,7,7,4,5,2,1,1,0,8,"Justin Atchley",1000346,280057
"Joe Davenport","COL",0,0,3.483870110328401,7,0,0,0,0,0,,,10.1,44,8,7,4,1,7,0,0,0,0,8,"Joe Davenport",1003018,220094
"Kris Foster","BAL",0,0,2.7000010299686545,7,0,0,0,0,0,,,10,47,9,4,3,1,8,0,0,0,0,8,"Kris Foster",1004252,276363
"Brandon Kolb","MIL",0,0,13.034481044048304,10,0,0,0,0,0,,,9.2,53,16,16,14,6,8,0,0,1,0,8,"Brandon Kolb",1007084,276524
"Chris Seelbach","ATL",0,0,7.875,5,0,0,0,0,0,,,8,38,9,7,7,3,5,1,0,1,0,8,"Chris Seelbach",1011719,343192
"Scot Shields","ANA",0,0,0,8,0,0,0,0,0,,,11,48,8,1,0,0,7,0,1,2,0,7,"Scot Shields",35,276912
"Mike MacDougal","KCR",1,1,4.695653147418218,3,3,1,0,0,0,,,15.1,67,18,10,8,2,4,0,1,3,0,7,"Mike MacDougal",612,213680
"Andy Ashby","LAD",2,0,3.8571418061551213,2,2,0,0,0,0,,,11.2,49,14,5,5,2,1,0,0,0,0,7,"Andy Ashby",637,110351
"Dennis Springer","LAD",1,1,3.3157894736842106,4,3,2,0,0,0,,,19,75,19,7,7,3,2,0,3,2,0,7,"Dennis Springer",672,122618
"Brandon Knight","NYY",0,0,10.12500603497388,4,0,0,0,0,0,,,10.2,52,18,12,12,5,3,0,0,0,0,7,"Brandon Knight",831,150284
"Brian Cooper","ANA",0,1,2.6341470154463877,7,1,0,0,0,0,,,13.2,55,10,5,4,2,4,0,0,0,0,7,"Brian Cooper",1295,150001
"Todd Erdos","BOS",0,0,4.959182901315042,10,0,0,0,0,0,,,16.1,71,15,9,9,2,8,1,3,0,0,7,"Todd Erdos",1003804,113875
"Bryce Florie","BOS",0,1,11.423089073972818,7,0,0,0,0,0,,,8.2,45,12,11,11,1,7,3,0,0,0,7,"Bryce Florie",1004172,114255
"Gus Gandarillas","MIL",0,0,5.49152560125854,16,0,0,0,0,0,,,19.2,91,25,13,12,2,10,3,0,1,0,7,"Gus Gandarillas",1004475,282861
"Mike Mohler","ARI",0,0,7.243901765041652,13,0,0,0,0,0,,,13.2,61,14,11,11,3,9,0,0,1,0,7,"Mike Mohler",1009033,119228
"Chris Piersoll","CIN",0,0,2.3823540103481564,11,0,0,0,0,0,,,11.1,52,12,4,3,0,6,0,1,0,0,7,"Chris Piersoll",1010337,407073
"Antonio Osuna","CHW",0,0,20.76923229285257,4,0,0,0,0,0,,,4.1,23,8,10,10,3,2,1,1,0,0,6,"Antonio Osuna",249,120107
"Scott Chiasson","CHC",1,1,2.70000025749209,6,0,0,0,0,0,,,6.2,28,5,2,2,2,2,0,1,1,0,6,"Scott Chiasson",269,400130
"Carlos Almánzar","NYY",0,1,3.3749995976686957,10,0,0,0,0,0,,,10.2,46,14,4,4,2,2,1,0,0,0,6,"Carlos Almanzar",308,110179
"Matt Miller","DET",0,0,7.448274147496749,13,0,0,0,0,0,,,9.2,48,16,8,8,0,4,0,1,1,0,6,"Matt Miller",479,400078
"Brad Thomas","MIN",0,2,9.367345480261747,5,5,1,0,0,0,,,16.1,82,20,17,17,6,14,0,1,2,0,6,"Brad Thomas",757,346801
"Brad Voyles","KCR",0,0,3.8571429885163644,7,0,0,0,0,0,,,9.1,40,5,4,4,1,8,0,1,0,0,6,"Brad Voyles",1490,400143
"Cal Eldred","CHW",0,1,13.5,2,2,0,0,0,0,,,6,34,12,9,9,1,3,1,3,0,0,6,"Cal Eldred",1653,113793
"Jared Fernandez","CIN",0,1,4.378376121327106,5,2,0,0,0,0,,,12.1,57,13,9,6,1,6,0,2,1,0,5,"Jared Fernandez",324,220594
"Jim Mann","HOU",0,0,3.3749983906753585,4,0,0,0,0,0,,,5.1,23,3,2,2,0,4,0,2,0,0,5,"Jim Mann",566,276509
