Name,Team,IP,Stf+ FA,Stf+ SI,Stf+ FC,Stf+ FS,Stf+ SL,Stf+ CU,Stf+ CH,Stf+ KC,Stf+ FO,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"J.T. Ginn","OAK",124.1,80.60761904761905,107.20913370998117,74.89532710280373,,85.24446017699115,,86.14814159292035,,,95.36668854066114,107.94401348093288,107.81307316284362,"J.T. Ginn",27889,669372
"Brooks Raley","- - -",248.1,78.65117117117117,103.67448973851144,101.37698275862068,,147.1291719681807,103.30141592920357,88.070207852194,,,115.10364842122011,96.03885106187695,107.75933629377099,"Brooks Raley",10061,548384
"Joey Gerber","- - -",20,114.02947916666666,,,,103.06343434343435,,75.12,,,110.06151034151036,99.47098925765593,107.67406017850462,"Joey Gerber",24591,680702
"Matt Brash","SEA",168.2,97.95472392638038,113.77420627024823,119.54716981132076,,126.21691644256802,,114.72245283018871,121.36597765363128,,117.67786234656504,88.9132016854286,107.62880255325425,"Matt Brash",25756,666374
"Luis Castillo","- - -",1410.2,102.71554036458333,99.53959679810258,,,117.84280111653382,,103.77620667522466,,,105.32941933404405,102.68391938424587,107.59403012759759,"Luis Castillo",15689,622491
"Ryne Stanek","- - -",458.1,97.23884590163934,92.2495238095238,,124.92093306288034,122.06274544902075,,,,,107.78119620972647,98.94524274343674,107.57275280810657,"Ryne Stanek",15947,592773
"Phil Maton","- - -",472.1,100.46313378453154,83.97105344712122,87.11644133644134,,104.9448846131754,121.59360713692672,13.040000000000006,,,103.99959853032615,100.70481364248128,107.5372263441417,"Phil Maton",18064,664208
"Emilio Pagán","- - -",506.2,114.14159372958854,94.88,103.26586350974931,97.42526462395543,113.1472727272727,102.30733333333333,89.19750000000002,,,108.78560742728767,102.13182845678908,107.49874092360083,"Emilio Pagan",14771,641941
"Daniel Camarena","SDP",9.1,86.38941176470587,90.99034482758621,,,101.58461538461538,86.19789473684209,81.33090909090909,,,92.12344827586209,112.1532183908046,107.4393103448276,"Daniel Camarena",14467,547176
"Adam Conley","- - -",434,110.87874999999997,,,,136.2744,92.14,123.24470588235293,,,118.65628378378376,93.98864864864868,107.42614864864863,"Adam Conley",14457,543045
"Evan Marshall","- - -",193.1,83.68839779005526,99.16571428571429,,,,102.73139344262295,81.04125412541254,,,90.0949125819334,113.45296712067359,107.35881102121118,"Evan Marshall",12297,605359
"Connelly Early","BOS",19.1,90.74042105263158,99.35365853658537,,,94.68666666666668,99.88840579710146,107.34666666666666,,,97.7082608695652,107.96310559006211,107.34055900621121,"Connelly Early",33666,813349
"Daniel Zamora","- - -",22,80.85714285714286,,,,103.338,,,,,98.4203125,109.0203125,107.32875,"Daniel Zamora",17811,623354
"Héctor Rondón","- - -",436,91.54261780104711,110.30097560975608,,,121.27989247311828,,100.6542857142857,,,104.42491379310343,107.77943965517245,107.2976293103448,"Hector Rondon",2391,444468
"Louis Varland","- - -",216.1,104.14985507246375,107.77285714285713,96.50065185185186,,93.88193970326022,111.7,94.01687116564418,110.95197924773022,,101.3224113156521,104.1496791616747,107.28305746203428,"Louis Varland",27691,686973
"David Bednar","- - -",317.1,109.86972992970772,65.97999999999999,,102.0985140562249,135.72,101.90577730365747,,,,106.19576005969978,102.95668114524658,107.24773622684232,"David Bednar",19569,670280
"José Soriano","LAA",324,90.15399399399399,105.62366769774634,,111.82975806451616,108.65813828299775,,144.488,92.43544581618656,,100.86664140584632,104.9081579739596,107.2388178086417,"Jose Soriano",22100,667755
"Joel Peguero","SFG",22.1,98.13471698113204,133.6653333333333,,,139.26442307692307,,,,,123.57617834394904,85.4883439490446,107.22216560509555,"Joel Peguero",21951,666711
"Logan Gilbert","SEA",835.1,96.81291488998806,94.5316129032258,92.59133956386295,133.71169572107763,97.13406338072139,92.05897233652222,106.38606217616581,97.3813953488372,,100.4264982313029,106.96754763869184,107.22119511862215,"Logan Gilbert",22250,669302
"Tommy Milone","- - -",953.1,94.95684014869889,109.31058823529412,,,94.84058048898572,83.78734519104083,93.38051948051947,,,93.73604105068081,112.19361068286294,107.20838343634745,"Tommy Milone",7608,543548
"Connor Brogdon","- - -",192,108.56540706605226,137.40666666666667,99.66384500745157,,,,111.03600605143723,,,107.76678359739006,100.1173274878359,107.11513715652575,"Connor Brogdon",21205,641401
"Penn Murfee","- - -",96,107.79582191780823,94.82584905660376,,,119.04816541237908,,97.64,,,112.58398584130619,97.58555825751675,107.07865054253085,"Penn Murfee",25174,682171
"Zack Kelly","BOS",115,105.62771945773953,115.00222222222224,99.28097186700768,,128.11847685591653,123.18,108.99436754176611,,,110.601068759116,98.07646018040084,107.06176827351881,"Zack Kelly",20349,677161
"Framber Valdez","HOU",1080.2,82.88776397515528,96.21319873997709,105.3856,,116.01226100791196,122.93106911135746,100.90065987384766,,,105.69145513349953,99.64843375980007,107.05923110311798,"Framber Valdez",17295,664285
"Kyle Leahy","STL",138.1,96.68415549597854,105.43421473684208,,,99.33954543991084,105.18467140840188,87.34511189338696,,,98.29241707786693,104.97891673097756,107.03355337418054,"Kyle Leahy",24763,681517
"Spencer Strider","ATL",455,112.09844532279317,,,,115.95233588326052,101.06279163517257,96.14091116173121,,,112.13506393433886,95.97768520661968,106.95036437180727,"Spencer Strider",27498,675911
"Lucas Luetge","- - -",232.1,67.38615384615385,,96.81828135828134,,96.2573905013976,155.07375342465755,,,,104.93184888859908,97.85127790722456,106.91140131198557,"Lucas Luetge",8337,476595
"Andrew Nardi","MIA",121.2,103.27947521865887,,,,114.77896889223982,,78.88105263157895,,,107.1269221423347,101.08617195421118,106.90883213245645,"Andrew Nardi",25942,677053
"Clayton Kershaw","LAD",2855.1,97.90515601332929,90.95000000000002,,87.4119298245614,115.46107110559201,120.00125922367525,87.02036734693878,,,109.00568517727346,96.61681645649666,106.89049624152052,"Clayton Kershaw",2036,477132
"Raynel Espinal","- - -",6.2,98.8488888888889,137.8,,,88.36823529411765,,83.92205128205127,,,92.65691190476188,111.37684761904764,106.86025,"Raynel Espinal",19516,642659
"Frankie Montas","- - -",783,101.0181369089626,101.86486052409131,105.19880445795339,118.99106719367589,112.7723147676601,,,,,107.16566260209522,100.40990378286125,106.85809388352635,"Frankie Montas",14309,593423
"Sergio Romo","- - -",722.2,99.535,87.81190871369296,,,113.12974682303518,,85.19286432160804,,,102.3053816936149,105.74031500349676,106.81699687174141,"Sergio Romo",9817,489265
"Jorge Alcala","- - -",218.1,93.03030997304583,104.15042944785279,,,119.06137145541696,137.68784605638265,89.13539772727273,,,105.40372343237279,99.58747443350987,106.810421922114,"Jorge Alcala",19459,660896
"James Karinchak","CLE",165.2,92.22585901766617,,,,,126.23311001712331,,,,105.67079496905814,100.7385270377593,106.8017783248311,"James Karinchak",20151,675916
"Kyle Bradish","BAL",357.2,87.80157517899761,94.73222535211268,,,109.78813223351086,105.27232853526432,82.27519358105478,,,98.15030245476012,106.03280025951382,106.7771989437008,"Kyle Bradish",24586,680694
"Zach Eflin","- - -",1073.2,94.19945837512537,101.65976674641149,93.6027135678392,,101.6346233549274,113.33841775856783,80.10002635046112,,,99.96873373706856,109.42660548611835,106.77300809730151,"Zach Eflin",13774,621107
"Alex Cobb","- - -",1327.2,80.3430588235294,98.5407210626186,,95.03738399462004,107.93023255813951,,,98.14608549874266,,97.01618992987623,107.64933961445243,106.75609515299975,"Alex Cobb",6562,502171
"Yu Darvish","- - -",1778,116.9049806451613,101.36363386097727,94.19215471485037,103.61181084198385,101.68684794737456,98.5725168172591,107.32000000000001,107.12298362406548,,104.49218866762206,101.42555436584858,106.73865282814778,"Yu Darvish",13074,506433
"Nathan Eovaldi","- - -",1702.1,100.03276422764229,105.64989690721649,97.04551975051973,108.4581018841591,107.83920439311072,107.31625461892936,,,,103.34365178129177,104.1712791466906,106.73685496418035,"Nathan Eovaldi",9132,543135
"Chris Sale","- - -",2084,96.19425736023817,103.40352644836271,,,113.95650550886813,,98.88686378035905,,,104.11844983600014,107.95577158045526,106.71938780472622,"Chris Sale",10603,519242
"Dustin May","- - -",324,110.95814249363869,104.86821659799881,100.94302857142857,,108.87377144051547,143.75653772236728,91.68743801652893,,,111.22576045722643,97.65037683507919,106.69626942400755,"Dustin May",19716,669160
"Dylan Cease","- - -",1015.1,97.15084769316287,94.72406593406593,108.08315789473684,,120.6631239339284,,111.60639455782312,97.64577912254161,,107.14674574297949,100.1189214778941,106.67860356185257,"Dylan Cease",18525,656302
"Brendon Little","- - -",114.2,80.2675,115.68731557377045,91.30434285714284,,,,,124.05776932826366,,116.82387979554902,85.33568219937288,106.66490052571213,"Brendon Little",21574,663893
"Ty Buttrey","LAA",115,83.13871485943775,,,,112.52757894736841,,124.64904761904761,,,97.86768149882904,109.61063231850113,106.59606557377052,"Ty Buttrey",14719,621142
"Bryan Baker","- - -",207.2,93.84667764964307,,,,109.28570043210699,108.29117647058824,132.9754209748892,,,105.75905517110458,101.82185321612165,106.59159825468423,"Bryan Baker",19804,641329
"Kevin Gausman","- - -",1911,97.69911804446627,95.77341772151898,,107.42465249240665,96.24828734015388,,95.50098550724641,,,100.91813778293901,105.04867103842852,106.57086091376352,"Kevin Gausman",14107,592332
"Mike Morin","- - -",228.2,78.52,81.61545454545454,,,96.2,,108.2,,,89.95219512195122,108.97121951219513,106.52682926829269,"Mike Morin",13442,573046
"Ryan Walker","SFG",202.2,105.21333333333332,99.85803260869564,,,124.99906981493801,71.06,,,,111.00892275563106,101.17280118004113,106.52429101067554,"Ryan Walker",20423,676254
"Nick Duron","PHI",1,80.64,95.42,,,115.42,,,,,90.25874999999999,117.10999999999999,106.5175,"Nick Duron",21092,663975
"Hoby Milner","- - -",341.1,109.04216083894948,110.94473719228209,,,105.1561583962281,,91.47142490372273,,,105.33322981869304,105.92629484816948,106.4620691053173,"Hoby Milner",13346,571948
"Dietrich Enns","- - -",72.2,108.19568773234201,105.01333333333334,113.47796875,,,90.74279069767442,112.19771929824562,,,109.47701770637576,100.60096927259971,106.37293425381871,"Dietrich Enns",13932,608650
"Lucas Erceg","- - -",178,98.91326754385963,121.64530555555555,111.24170212765956,,114.39954415954415,,94.86824742268043,,,107.46254975117103,99.77132773187914,106.35778258824152,"Lucas Erceg",19360,668674
"Cole Ragans","- - -",384,106.50192528735634,,96.55885245901638,,125.00822035197785,94.4642105263158,112.64337612323492,103.13270516717324,,108.4432012922224,98.50320475430239,106.33867115497289,"Cole Ragans",21846,666142
"Pablo López","- - -",965,99.67728036990331,106.61941732283465,91.14819012797075,,91.84093551435133,99.91979724039726,92.87067543335324,,,97.23909668494986,108.55694588970222,106.3160952950493,"Pablo Lopez",17085,641154
"David Robertson","- - -",894.1,91.2,97.01151515151514,110.95075160403299,,97.3875342008428,,78.26205128205129,119.51861932938856,,110.70351987050816,94.36956803199718,106.31029592257954,"David Robertson",8241,502085
"Steven Matz","- - -",1004.1,,97.21534807149575,,,91.71994520547945,109.99625780199705,102.81350676378771,,,100.4044270867226,108.48607833550999,106.29697746368397,"Steven Matz",13361,571927
"Zach Pop","- - -",162.1,73.23538461538462,107.9633823529412,90.89388429752064,,114.94357901382182,,73.82,,,108.69286631741242,97.93178474255173,106.2816058238614,"Zach Pop",20185,647315
"Luke Jackson","- - -",409.1,93.2536305732484,,80.93476190476191,,106.10823944022789,100.46027052425993,128.06,,,100.96971506144646,103.05540192593047,106.27930468048825,"Luke Jackson",11752,592426
"Steven Okert","- - -",301.1,95.98271186440678,99.54722868586688,95.91333333333334,,123.68250347881278,,80.70240000000001,,,112.9967268261883,96.24934887338553,106.26606282104136,"Steven Okert",13580,595345
"Pierson Ohl","MIN",30,88.20292035398231,100.13,88.833125,,,78.61870192307691,102.55024390243902,,,93.84980928733857,114.52419519309639,106.24947067441602,"Pierson Ohl",30179,701487
"Wander Suero","- - -",199.2,106.895,,110.87638200183652,,,95.37522727272727,84.38625954198476,,,105.04150488145389,100.91427153078976,106.23243765016488,"Wander Suero",15855,593833
"Joely Rodríguez","- - -",170.2,97.9814693877551,113.07153187440532,,,107.3186956521739,,103.62557225433525,,,107.62933217002575,97.86432681309887,106.21937451267317,"Joely Rodriguez",11487,570257
"Mason Fluharty","TOR",52.2,,121.44,115.54891999999995,,121.29221288515413,,,,,117.98497663551407,89.73296728971964,106.18710280373834,"Mason Fluharty",31553,689254
"Carlos Rodón","- - -",1282,105.22117002369667,108.35760517799353,93.40771929824562,,120.1483465814313,100.36159603180342,105.88758672699849,,,109.2359741453031,97.4906633656783,106.14430091103353,"Carlos Rodon",16137,607074
"Zach McAllister","- - -",597,,124.46542857142855,112.63657142857143,,107.27555555555556,,99.87777777777778,,,109.23770700636945,104.2496815286624,106.08178343949045,"Zach McAllister",2895,502083
"Hunter Barco","PIT",3,,101.5,,96.35230769230769,95.8,,,,,98.80608695652174,109.96217391304349,106.07043478260871,"Hunter Barco",33174,682995
"Brent Suter","- - -",597.1,110.77441424554826,99.41359504132231,,,86.68853709217451,96.55471014492755,100.73802610114191,,,104.36506934830723,100.55987461457532,106.05392691653901,"Brent Suter",13942,608718
"Greg Weissert","- - -",161.2,106.91110169491525,103.06344163658244,90.20956521739129,,110.46902967115989,143.96250000000003,89.03055319148936,,,105.56442830480911,101.89130215923593,105.94063481137833,"Greg Weissert",20375,669711
"Joe Kelly","- - -",839,108.95415143603132,104.92672,,,112.12154710144927,,106.26041522491349,118.57608154020384,,110.79012116420738,95.08184461087599,105.91203823059067,"Joe Kelly",9761,523260
"Jeurys Familia","- - -",555.2,80.96533613445378,115.9176332288401,,95.65938359412043,99.44639176099246,173.5,,,,103.94712550386669,100.16710823298752,105.85086677776567,"Jeurys Familia",5114,544727
"Parker Messick","CLE",39.2,93.93599999999999,83.98,,,99.7156043956044,98.1967088607595,101.19438356164383,,,95.70253205128206,108.86298076923077,105.83641025641025,"Parker Messick",31986,800048
"John Schreiber","- - -",259,99.89929373996792,113.05872156013002,87.70747826086958,,101.17812340860878,,89.47292307692308,,,101.55623357668838,106.11048900127214,105.81093425618434,"John Schreiber",20020,670167
"Glenn Sparkman","- - -",180.1,85.846,,,,95.63571428571429,82.232,86.33999999999999,,,90.23022222222222,113.90177777777778,105.80022222222223,"Glenn Sparkman",15200,642098
"Freddy Peralta","MIL",931,104.73337192883366,92.14903225806451,,,108.92545187878142,104.6017892176138,82.58563037974683,,,102.13866498515074,103.50177538019398,105.79876793802724,"Freddy Peralta",18679,642547
"Nestor Cortes","- - -",602.1,114.81095362167797,128.18787234042554,103.20921951219512,,109.30310609487532,102.454,91.39056835637481,,,109.18842722159641,99.7678548548436,105.76880623705333,"Nestor Cortes",17874,641482
"Phil Bickford","- - -",189,108.8949109182275,81.25,,,105.3704158004158,,86.04896551724138,,,107.60970346871704,99.69550331955915,105.76631824140543,"Phil Bickford",18519,641360
"Bryce Miller","SEA",402,103.94182842000663,101.09021468926554,88.53654320987656,113.09662269129288,101.86358047670413,94.2811111111111,97.05367521367522,101.82805555555557,,103.68383810090889,102.53001979047451,105.76309793499126,"Bryce Miller",29837,682243
"Luis F. Ortiz","- - -",34,74.6925,98.68253968253967,,,120.09564705882352,102.78052631578947,91.64206896551724,,,103.41482755664404,104.78706468358357,105.6878871420141,"Luis F. Ortiz",16942,656814
"Janson Junk","- - -",150,91.26906019007392,95.405,,89.17066666666666,99.55471754941388,94.02238907849828,87.90071942446043,,,94.67622372344059,111.52984894179794,105.6650858959327,"Janson Junk",23301,676083
"Richard Fitts","BOS",65.2,98.15530805687202,98.2478125,,100.96764705882352,105.56625159445167,103.80051282051282,93.84947368421052,,,101.62997794036869,102.50207605217773,105.65980650363966,"Richard Fitts",30160,690916
"Bryce Montes de Oca","NYM",3.1,,115.78600000000002,102.59511111111112,,145.81052631578945,,,,,115.5107142857143,94.80380952380953,105.65976190476188,"Bryce Montes de Oca",21319,656755
"Miguel Aguilar","ARI",7,82.58258064516129,,,,98.90700000000001,156.30210526315787,86.70666666666666,,,99.4380582524272,105.46854368932044,105.6244660194175,"Miguel Aguilar",19246,620396
"Grant Anderson","- - -",132,103.79309791332265,113.27908931698774,,,101.62051627435717,,82.50265486725664,,,104.10713213946777,103.40763345939006,105.5934596195561,"Grant Anderson",20546,681982
